0.0,-210.0,0.0
0.0,-210.0,0.0
0.0,-210.0,0.0
0.0,-210.0,0.0
0.0,-210.0,0.0
0.0,-210.0,0.0
0.0,-210.0,0.0
0.0,-210.0,0.0
0.0,-210.0,0.0
0.0,-210.0,0.0
0.0,-210.0,0.0
3.28994695276,-210.003877874,-0.135069495006
3.28994695276,-210.003877874,-0.135069495006
3.28994695276,-210.003877874,-0.135069495006
3.28994695276,-210.003877874,-0.135069495006
3.28994695276,-210.003877874,-0.135069495006
3.28994695276,-210.003877874,-0.135069495006
3.28994695276,-210.003877874,-0.135069495006
4.96554193236,-210.059879099,-3.69334960855
6.57748732464,-210.11565525,-0.270138990013
6.57748732464,-210.11565525,-0.270138990013
6.57748732464,-210.11565525,-0.270138990013
6.57748732464,-210.11565525,-0.270138990013
6.57748732464,-210.11565525,-0.270138990013
6.57748732464,-210.11565525,-0.270138990013
9.86737942717,-210.135044515,-0.405208485019
9.86737942717,-210.135044515,-0.405208485019
9.86737942717,-210.135044515,-0.405208485019
9.86737942717,-210.135044515,-0.405208485019
9.86737942717,-210.135044515,-0.405208485019
9.86737942717,-210.135044515,-0.405208485019
9.86737942717,-210.135044515,-0.405208485019
13.1572166798,-210.162189334,-0.540277980026
13.1572166798,-210.162189334,-0.540277980026
13.1572166798,-210.162189334,-0.540277980026
13.1572166798,-210.162189334,-0.540277980026
13.1572166798,-210.162189334,-0.540277980026
13.1572166798,-210.162189334,-0.540277980026
16.4469807996,-210.197089558,-0.675347475032
16.4469807996,-210.197089558,-0.675347475032
16.4469807996,-210.197089558,-0.675347475032
16.4469807996,-210.197089558,-0.675347475032
16.4469807996,-210.197089558,-0.675347475032
18.1219732216,-210.268888299,-4.23362758857
19.7333210083,-210.339861793,-0.810416970039
19.7333210083,-210.339861793,-0.810416970039
19.7333210083,-210.339861793,-0.810416970039
19.7333210083,-210.339861793,-0.810416970039
19.7333210083,-210.339861793,-0.810416970039
19.7333210083,-210.339861793,-0.810416970039
21.4081395173,-210.41560897,-4.36869708358
23.0193155133,-210.490380867,-0.945486465045
23.0193155133,-210.490380867,-0.945486465045
23.0193155133,-210.490380867,-0.945486465045
23.0193155133,-210.490380867,-0.945486465045
23.0193155133,-210.490380867,-0.945486465045
23.0193155133,-210.490380867,-0.945486465045
24.6939508017,-210.570076059,-4.50376657859
26.3049460532,-210.648645943,-1.08055596005
26.3049460532,-210.648645943,-1.08055596005
26.3049460532,-210.648645943,-1.08055596005
26.3049460532,-210.648645943,-1.08055596005
26.3049460532,-210.648645943,-1.08055596005
27.9793888144,-210.732288708,-4.63883607359
29.5901943683,-210.814656143,-1.21562545506
29.5901943683,-210.814656143,-1.21562545506
29.5901943683,-210.814656143,-1.21562545506
29.5901943683,-210.814656143,-1.21562545506
29.5901943683,-210.814656143,-1.21562545506
31.2644352969,-210.902246015,-4.7739055686
32.8750422015,-210.988410542,-1.35069495006
32.8750422015,-210.988410542,-1.35069495006
32.8750422015,-210.988410542,-1.35069495006
32.8750422015,-210.988410542,-1.35069495006
32.8750422015,-210.988410542,-1.35069495006
32.8750422015,-210.988410542,-1.35069495006
34.5490719931,-211.079947036,-4.90897506361
36.1594712976,-211.169908176,-1.48576444507
36.1594712976,-211.169908176,-1.48576444507
36.1594712976,-211.169908176,-1.48576444507
37.833280649,-211.265390782,-5.04404455861
39.4434634039,-211.359148036,-1.62083394008
39.4434634039,-211.359148036,-1.62083394008
39.4434634039,-211.359148036,-1.62083394008
39.4434634039,-211.359148036,-1.62083394008
39.4434634039,-211.359148036,-1.62083394008
41.1170430131,-211.458576223,-5.17911405362
42.7270002699,-211.55612907,-1.75590343508
42.7270002699,-211.55612907,-1.75590343508
42.7270002699,-211.55612907,-1.75590343508
42.7270002699,-211.55612907,-1.75590343508
44.4003408363,-211.659502287,-5.31418354863
44.4003408363,-211.659502287,-5.31418354863
46.0100636479,-211.760850184,-1.89097293009
46.0100636479,-211.760850184,-1.89097293009
47.683155872,-211.868167855,-5.44925304363
47.683155872,-211.868167855,-5.44925304363
49.2926352927,-211.97331024,-2.0260424251
